chrom,chromStart,chromEnd,target
1,228612545,228613026,H3-4_1_CODING
1,241660902,241661270,FH_10_CODING
1,241663736,241663890,FH_9_CODING
1,241665742,241665870,FH_8_CODING
1,241667341,241667545,FH_7_CODING
1,241669302,241669468,FH_6_CODING
1,241671902,241672085,FH_5_CODING
1,241675266,241675443,FH_4_CODING
1,241676902,241677013,FH_3_CODING
1,241680481,241680616,FH_2_CODING
1,241682890,241683061,FH_1_CODING
1,243651534,243651752,AKT3_14_CODING
1,243663020,243663088,AKT3_13_CODING
1,243665064,243668636,AKT3_14_CODING
1,243675625,243675728,AKT3_12_CODING
1,243708811,243708899,AKT3_11_CODING
1,243716030,243716245,AKT3_10_CODING
1,243727021,243727150,AKT3_9_CODING
1,243736227,243736350,AKT3_8_CODING
1,243776972,243777041,AKT3_7_CODING
1,243778397,243778463,AKT3_6_CODING
1,243800912,243801044,AKT3_5_CODING
1,243809194,243809339,AKT3_4_CODING
1,243828073,243828185,AKT3_3_CODING
1,243858892,243859018,AKT3_2_CODING
1,244006426,244006584,AKT3_1_CODING
1,244006845,244006886,AKT3_1_CODING
1,244013341,244013430,AKT3_1_CODING
1,244014350,244014381,AKT3_1_CODING
2,16080685,16080865,MYCN_1_CODING
2,16082069,16082976,MYCN_2_CODING
2,16085614,16087129,MYCN_3_CODING
2,17935124,17935234,GEN1_1_CODING
2,17935413,17935612,GEN1_1_CODING
2,17941178,17941371,GEN1_2_CODING
2,17942662,17942849,GEN1_3_CODING
2,17946163,17946340,GEN1_4_CODING
2,17947845,17947956,GEN1_5_CODING
2,17950004,17950078,GEN1_6_CODING
2,17952342,17952365,GEN1_1_CODING
2,17952462,17952554,GEN1_7_CODING
2,17953900,17954051,GEN1_8_CODING
2,17954362,17954399,GEN1_9_CODING
2,17954485,17954566,GEN1_10_CODING
2,17955537,17955668,GEN1_11_CODING
2,17959268,17959330,GEN1_12_CODING
2,17961244,17961388,GEN1_13_CODING
2,17961887,17966632,GEN1_14_CODING
2,25455844,25457289,DNMT3A_19_CODING
2,25458575,25458694,DNMT3A_18_CODING
2,25459804,25459874,DNMT3A_17_CODING
2,25461998,25462084,DNMT3A_16_CODING
2,25463170,25463319,DNMT3A_15_CODING
2,25463508,25463599,DNMT3A_14_CODING
2,25464430,25464576,DNMT3A_13_CODING
2,25466766,25466851,DNMT3A_12_CODING
2,25467023,25467207,DNMT3A_11_CODING
2,25467408,25467521,DNMT3A_10_CODING
2,25468121,25468201,DNMT3A_9_CODING
2,25468888,25468933,DNMT3A_8_CODING
2,25469028,25469178,DNMT3A_7_CODING
2,25469488,25469645,DNMT3A_6_CODING
2,25469919,25470027,DNMT3A_5_CODING
2,25470459,25470618,DNMT3A_4_CODING
2,25470905,25471121,DNMT3A_3_CODING
2,25472525,25472593,DNMT3A_2_CODING
2,25475062,25475180,DNMT3A_1_CODING
2,25497809,25497956,DNMT3A_6_CODING
2,25498368,25498412,DNMT3A_5_CODING
2,25504320,25505580,DNMT3A_4_CODING
2,25523007,25523112,DNMT3A_3_CODING
2,25536781,25537030,DNMT3A_2_CODING
2,25564694,25564754,DNMT3A_1_CODING
2,25565298,25565459,DNMT3A_1_CODING
2,25956621,25967345,ASXL2_13_CODING
2,25972564,25973282,ASXL2_12_CODING
2,25976402,25976508,ASXL2_11_CODING
2,25978886,25978983,ASXL2_10_CODING
2,25982350,25982514,ASXL2_9_CODING
2,25990451,25990595,ASXL2_8_CODING
2,25991610,25991737,ASXL2_7_CODING
2,25994308,25994409,ASXL2_6_CODING
2,26003117,26003178,ASXL2_1_CODING
2,26022253,26022404,ASXL2_5_CODING
2,26029097,26029209,ASXL2_4_CODING
2,26058406,26058409,ASXL2_3_CODING
2,26068349,26068432,ASXL2_2_CODING
2,26101034,26101385,ASXL2_1_CODING
2,27008864,27009164,CENPA_1_CODING
2,27014998,27015108,CENPA_2_CODING
2,27015623,27015701,CENPA_3_CODING
2,27016012,27016194,CENPA_4_CODING
2,27016679,27017461,CENPA_5_CODING
2,29415639,29416788,ALK_29_CODING
2,29419635,29419726,ALK_28_CODING
2,29420407,29420542,ALK_27_CODING
2,29430036,29430138,ALK_26_CODING
2,29430910,29430911,ALK_3_CODING
2,29432651,29432744,ALK_25_CODING
2,29436849,29436947,ALK_24_CODING
2,29443571,29443701,ALK_23_CODING
2,29443735,29444103,ALK_4_CODING
2,29445209,29445274,ALK_22_CODING
2,29445382,29445473,ALK_21_CODING
2,29446207,29446394,ALK_20_CODING
2,29448326,29448431,ALK_19_CODING
2,29449787,29449940,ALK_18_CODING
2,29450439,29450538,ALK_17_CODING
2,29451749,29451932,ALK_16_CODING
2,29455169,29455314,ALK_15_CODING
2,29456430,29456562,ALK_14_CODING
2,29462545,29462696,ALK_13_CODING
2,29473970,29474133,ALK_12_CODING
2,29497964,29498093,ALK_11_CODING
2,29498267,29498362,ALK_10_CODING
2,29519753,29519923,ALK_9_CODING
2,29541169,29541270,ALK_8_CODING
2,29543616,29543748,ALK_7_CODING
2,29551215,29551347,ALK_6_CODING
2,29606597,29606725,ALK_5_CODING
2,29754780,29754982,ALK_4_CODING
2,29917715,29917880,ALK_3_CODING
2,29940439,29940563,ALK_2_CODING
2,30142858,30144432,ALK_1_CODING
2,42396489,42396776,EML4_1_CODING
2,42472644,42472827,EML4_2_CODING
2,42483640,42483770,EML4_3_CODING
2,42488260,42488434,EML4_4_CODING
2,42490317,42490446,EML4_5_CODING
2,42491845,42491871,EML4_6_CODING
2,42492058,42492091,EML4_7_CODING
2,42507989,42508113,EML4_7_CODING
2,42509962,42510112,EML4_8_CODING
2,42511773,42511843,EML4_9_CODING
2,42513408,42513519,EML4_10_CODING
2,42515366,42515462,EML4_11_CODING
2,42522264,42522399,EML4_12_CODING
2,42522520,42522656,EML4_13_CODING
2,42528380,42528532,EML4_14_CODING
2,42530243,42530369,EML4_15_CODING
2,42530454,42530586,EML4_16_CODING
2,42531623,42531691,EML4_17_CODING
2,42543101,42543190,EML4_18_CODING
2,42544566,42544664,EML4_19_CODING
2,42552606,42552694,EML4_20_CODING
2,42553293,42553392,EML4_21_CODING
2,42556025,42556156,EML4_22_CODING
2,42556873,42559688,EML4_23_CODING
2,47572296,47572362,EPCAM_1_CODING
2,47596066,47596948,EPCAM_2_CODING
2,47600601,47600709,EPCAM_3_CODING
2,47600946,47601187,EPCAM_4_CODING
2,47602372,47602438,EPCAM_5_CODING
2,47604152,47604216,EPCAM_6_CODING
2,47606091,47606193,EPCAM_7_CODING
2,47606907,47607108,EPCAM_8_CODING
2,47612304,47612349,EPCAM_9_CODING
2,47613710,47614173,EPCAM_10_CODING
2,47630107,47630541,MSH2_1_CODING
2,47635539,47635694,MSH2_2_CODING
2,47637232,47637511,MSH2_3_CODING
2,47639552,47639699,MSH2_4_CODING
2,47641407,47641557,MSH2_5_CODING
2,47643434,47643568,MSH2_6_CODING
2,47656880,47657080,MSH2_7_CODING
2,47672686,47672796,MSH2_8_CODING
2,47690169,47690293,MSH2_9_CODING
2,47693796,47693947,MSH2_10_CODING
2,47698103,47698201,MSH2_11_CODING
2,47702163,47702409,MSH2_12_CODING
2,47703505,47703710,MSH2_13_CODING
2,47705410,47705658,MSH2_14_CODING
2,47707834,47708010,MSH2_15_CODING
2,47709917,47710367,MSH2_16_CODING
2,47739441,47740373,MSH2_16_CODING
2,47922957,47923236,MSH6_1_CODING
2,47935321,47935569,MSH6_2_CODING
2,47964529,47964645,MSH6_3_CODING
2,48010220,48010632,MSH6_1_CODING
2,48010723,48010917,MSH6_1_CODING
2,48011093,48011244,MSH6_1_CODING
2,48011319,48011377,MSH6_1_CODING
2,48018065,48018262,MSH6_4_CODING
2,48023032,48023202,MSH6_3_CODING
2,48025749,48028294,MSH6_4_CODING
2,48030558,48030824,MSH6_5_CODING
2,48032048,48032166,MSH6_6_CODING
2,48032756,48032846,MSH6_7_CODING
2,48033342,48033497,MSH6_8_CODING
2,48033590,48033790,MSH6_9_CODING
2,48033917,48037240,MSH6_10_CODING
2,58386377,58386935,FANCL_13_CODING
2,58387242,58387314,FANCL_12_CODING
2,58388656,58388773,FANCL_11_CODING
2,58390000,58390082,FANCL_10_CODING
2,58390163,58390209,FANCL_9_CODING
2,58390313,58390652,FANCL_9_CODING
2,58392858,58393009,FANCL_8_CODING
2,58421363,58421408,FANCL_8_CODING
2,58425713,58425797,FANCL_7_CODING
2,58431264,58431361,FANCL_6_CODING
2,58449076,58449177,FANCL_5_CODING
2,58453862,58453919,FANCL_4_CODING
2,58456948,58457009,FANCL_3_CODING
2,58459188,58459247,FANCL_2_CODING
2,58468352,58468507,FANCL_1_CODING
2,61108655,61108985,REL_1_CODING
2,61118817,61118960,REL_2_CODING
2,61121531,61121680,REL_3_CODING
2,61128126,61128218,REL_4_CODING
2,61144011,61144152,REL_5_CODING
2,61145325,61145430,REL_6_CODING
2,61145528,61145741,REL_7_CODING
2,61147175,61147244,REL_8_CODING
2,61147517,61147613,REL_9_CODING
2,61147708,61147777,REL_10_CODING
2,61148897,61158745,REL_11_CODING
2,61704983,61706101,XPO1_25_CODING
2,61708319,61708416,XPO1_24_CODING
2,61709514,61709674,XPO1_23_CODING
2,61710091,61710226,XPO1_22_CODING
2,61711071,61711240,XPO1_21_CODING
2,61712902,61713097,XPO1_20_CODING
2,61715299,61715406,XPO1_19_CODING
2,61715722,61715906,XPO1_18_CODING
2,61717776,61717911,XPO1_17_CODING
2,61719169,61719333,XPO1_16_CODING
2,61719459,61719616,XPO1_15_CODING
2,61719701,61719883,XPO1_14_CODING
2,61720049,61720188,XPO1_13_CODING
2,61721028,61721226,XPO1_12_CODING
2,61722589,61722748,XPO1_11_CODING
2,61724013,61724142,XPO1_10_CODING
2,61725807,61725927,XPO1_9_CODING
2,61725999,61726048,XPO1_8_CODING
2,61726847,61727029,XPO1_7_CODING
2,61729130,61729175,XPO1_6_CODING
2,61729383,61729445,XPO1_5_CODING
2,61749745,61749818,XPO1_4_CODING
2,61753554,61753656,XPO1_3_CODING
2,61760906,61761413,XPO1_2_CODING
2,61761557,61761647,XPO1_1_CODING
2,61761692,61761813,XPO1_2_CODING
2,61763336,61763723,XPO1_1_CODING
2,61763844,61764252,XPO1_1_CODING
2,61764696,61765418,XPO1_1_CODING
2,61765626,61765761,XPO1_1_CODING
2,96914253,96919853,TMEM127_4_CODING
2,96920570,96920735,TMEM127_3_CODING
2,96926232,96926333,TMEM127_1_CODING
2,96930875,96931250,TMEM127_2_CODING
2,96931606,96931732,TMEM127_1_CODING
2,99061316,99061548,INPP4A_1_CODING
2,99135426,99135488,INPP4A_2_CODING
2,99136408,99136617,INPP4A_3_CODING
2,99137149,99137194,INPP4A_4_CODING
2,99149839,99149958,INPP4A_5_CODING
2,99152191,99152308,INPP4A_6_CODING
2,99152591,99152671,INPP4A_7_CODING
2,99154325,99154437,INPP4A_8_CODING
2,99155353,99155444,INPP4A_9_CODING
2,99155990,99156138,INPP4A_10_CODING
2,99160339,99160470,INPP4A_11_CODING
2,99162431,99162536,INPP4A_12_CODING
2,99163048,99163157,INPP4A_13_CODING
2,99165417,99165432,INPP4A_14_CODING
2,99169072,99169086,INPP4A_14_CODING
2,99169247,99169432,INPP4A_15_CODING
2,99170733,99170952,INPP4A_16_CODING
2,99172015,99172271,INPP4A_17_CODING
2,99175925,99175958,INPP4A_18_CODING
2,99179927,99180100,INPP4A_19_CODING
2,99181102,99181226,INPP4A_20_CODING
2,99182102,99182229,INPP4A_21_CODING
2,99182491,99182632,INPP4A_22_CODING
2,99185033,99185131,INPP4A_23_CODING
2,99189277,99189390,INPP4A_24_CODING
2,99193451,99193606,INPP4A_25_CODING
2,99198038,99198284,INPP4A_26_CODING
2,99203938,99210853,INPP4A_26_CODING
2,109335936,109336134,RANBP2_1_CODING
2,109345587,109345655,RANBP2_2_CODING
2,109347229,109347341,RANBP2_3_CODING
2,109347777,109347930,RANBP2_4_CODING
2,109351987,109352218,RANBP2_5_CODING
2,109352559,109352705,RANBP2_6_CODING
2,109356944,109357137,RANBP2_7_CODING
2,109363166,109363254,RANBP2_8_CODING
2,109365375,109365585,RANBP2_9_CODING
2,109367719,109367901,RANBP2_10_CODING
2,109367983,109368159,RANBP2_11_CODING
2,109368326,109368450,RANBP2_12_CODING
2,109369453,109369615,RANBP2_13_CODING
2,109369881,109370019,RANBP2_14_CODING
2,109370280,109370427,RANBP2_15_CODING
2,109371360,109371540,RANBP2_16_CODING
2,109371631,109371715,RANBP2_17_CODING
2,109374868,109375004,RANBP2_18_CODING
2,109378556,109378651,RANBP2_19_CODING
2,109379692,109384844,RANBP2_20_CODING
2,109388156,109388327,RANBP2_21_CODING
2,109388944,109389037,RANBP2_22_CODING
2,109389323,109389502,RANBP2_23_CODING
2,109392187,109392392,RANBP2_24_CODING
2,109393585,109393687,RANBP2_25_CODING
2,109397724,109397885,RANBP2_26_CODING
2,109398583,109398857,RANBP2_27_CODING
2,109398983,109399318,RANBP2_28_CODING
2,109400051,109402267,RANBP2_29_CODING
2,111876954,111877146,BCL2L11_1_CODING
2,111878490,111878765,BCL2L11_1_CODING
2,111880246,111880500,BCL2L11_1_CODING
2,111881309,111881716,BCL2L11_2_CODING
2,111886203,111886423,BCL2L11_3_CODING
2,111899889,111899968,BCL2L11_3_CODING
2,111902064,111902097,BCL2L11_4_CODING
2,111903525,111903861,BCL2L11_5_CODING
2,111907620,111907724,BCL2L11_4_CODING
2,111909398,111909428,BCL2L11_4_CODING
2,111918995,111919016,BCL2L11_4_CODING
2,111921709,111926024,BCL2L11_5_CODING
2,113973573,113976186,PAX8_10_CODING
2,113977668,113977755,PAX8_9_CODING
2,113984675,113984833,PAX8_8_CODING
2,113992970,113993159,PAX8_9_CODING
2,113994177,113994298,PAX8_8_CODING
2,113999127,113999303,PAX8_7_CODING
2,113999584,113999707,PAX8_6_CODING
2,114000266,114000355,PAX8_5_CODING
2,114002003,114002201,PAX8_4_CODING
2,114004330,114004496,PAX8_3_CODING
2,114035946,114036046,PAX8_2_CODING
2,114036407,114036527,PAX8_1_CODING
2,128014865,128015303,ERCC3_15_CODING
2,128016871,128017024,ERCC3_14_CODING
2,128018803,128018922,ERCC3_13_CODING
2,128028911,128029029,ERCC3_12_CODING
2,128030440,128030537,ERCC3_11_CODING
2,128036748,128036951,ERCC3_10_CODING
2,128038022,128038207,ERCC3_9_CODING
2,128044278,128044593,ERCC3_8_CODING
2,128046235,128046440,ERCC3_7_CODING
2,128046912,128047095,ERCC3_6_CODING
2,128047264,128047400,ERCC3_5_CODING
2,128047799,128047851,ERCC3_4_CODING
2,128050185,128050422,ERCC3_3_CODING
2,128051088,128051294,ERCC3_2_CODING
2,128051370,128051752,ERCC3_1_CODING
2,136871918,136873813,CXCR4_1_CODING
2,136875615,136875735,CXCR4_1_CODING
2,140988991,140990895,LRP1B_91_CODING
2,140992354,140992453,LRP1B_90_CODING
2,140995720,140995865,LRP1B_89_CODING
2,140997010,140997101,LRP1B_88_CODING
2,141004654,141004731,LRP1B_87_CODING
2,141026836,141026950,LRP1B_4_CODING
2,141027810,141027915,LRP1B_86_CODING
2,141031992,141032167,LRP1B_85_CODING
2,141055376,141055538,LRP1B_84_CODING
2,141072503,141072668,LRP1B_83_CODING
2,141079531,141079657,LRP1B_82_CODING
2,141081461,141081635,LRP1B_81_CODING
2,141083330,141083447,LRP1B_80_CODING
2,141092021,141092128,LRP1B_79_CODING
2,141093183,141093407,LRP1B_78_CODING
2,141108365,141108607,LRP1B_77_CODING
2,141110521,141110641,LRP1B_76_CODING
2,141113910,141114045,LRP1B_75_CODING
2,141115547,141115685,LRP1B_74_CODING
2,141116389,141116515,LRP1B_73_CODING
2,141122229,141122352,LRP1B_72_CODING
2,141128278,141128411,LRP1B_71_CODING
2,141128747,141128854,LRP1B_70_CODING
2,141130576,141130706,LRP1B_69_CODING
2,141135748,141135855,LRP1B_68_CODING
2,141143461,141143578,LRP1B_67_CODING
2,141200072,141200192,LRP1B_66_CODING
2,141201898,141202018,LRP1B_65_CODING
2,141202131,141202248,LRP1B_64_CODING
2,141208136,141208230,LRP1B_63_CODING
2,141214023,141214172,LRP1B_62_CODING
2,141215031,141215220,LRP1B_61_CODING
2,141232706,141232906,LRP1B_60_CODING
2,141242911,141243093,LRP1B_59_CODING
2,141245185,141245308,LRP1B_58_CODING
2,141250176,141250262,LRP1B_57_CODING
2,141253133,141253317,LRP1B_56_CODING
2,141259255,141259443,LRP1B_55_CODING
2,141260531,141260672,LRP1B_54_CODING
2,141264364,141264487,LRP1B_53_CODING
2,141267496,141267625,LRP1B_52_CODING
2,141272221,141272341,LRP1B_51_CODING
2,141274457,141274580,LRP1B_50_CODING
2,141283412,141283562,LRP1B_49_CODING
2,141283805,141283919,LRP1B_48_CODING
2,141291589,141291709,LRP1B_47_CODING
2,141294149,141294278,LRP1B_46_CODING
2,141298541,141298667,LRP1B_45_CODING
2,141299347,141299540,LRP1B_44_CODING
2,141356199,141356404,LRP1B_43_CODING
2,141359018,141359208,LRP1B_42_CODING
2,141457818,141458190,LRP1B_41_CODING
2,141459289,141459414,LRP1B_40_CODING
2,141459709,141459861,LRP1B_39_CODING
2,141459995,141460122,LRP1B_38_CODING
2,141473541,141473671,LRP1B_37_CODING
2,141474250,141474385,LRP1B_36_CODING
2,141526781,141526913,LRP1B_35_CODING
2,141528449,141528575,LRP1B_34_CODING
2,141533666,141533807,LRP1B_33_CODING
2,141571225,141571375,LRP1B_32_CODING
2,141597559,141597654,LRP1B_31_CODING
2,141598486,141598661,LRP1B_30_CODING
2,141607670,141607898,LRP1B_29_CODING
2,141609220,141609352,LRP1B_28_CODING
2,141625158,141625403,LRP1B_27_CODING
2,141625667,141625832,LRP1B_26_CODING
2,141641385,141641590,LRP1B_25_CODING
2,141643706,141643904,LRP1B_24_CODING
2,141660488,141660734,LRP1B_23_CODING
2,141665445,141665646,LRP1B_22_CODING
2,141680533,141680716,LRP1B_21_CODING
2,141707803,141707971,LRP1B_20_CODING
2,141709428,141709509,LRP1B_19_CODING
2,141739728,141739845,LRP1B_18_CODING
2,141747100,141747226,LRP1B_17_CODING
2,141751563,141751704,LRP1B_16_CODING
2,141762903,141763026,LRP1B_15_CODING
2,141771124,141771314,LRP1B_14_CODING
2,141773264,141773484,LRP1B_13_CODING
2,141777490,141777671,LRP1B_12_CODING
2,141806554,141806791,LRP1B_11_CODING
2,141812684,141812828,LRP1B_10_CODING
2,141816451,141816623,LRP1B_9_CODING
2,141819619,141819842,LRP1B_8_CODING
2,141945989,141946152,LRP1B_7_CODING
2,141986751,141987009,LRP1B_6_CODING
2,142004794,142004923,LRP1B_5_CODING
2,142012090,142012210,LRP1B_4_CODING
2,142237964,142238102,LRP1B_3_CODING
2,142567847,142567970,LRP1B_2_CODING
2,142888216,142889270,LRP1B_1_CODING
2,158592957,158594177,ACVR1_11_CODING
2,158594951,158595082,ACVR1_10_CODING
2,158617391,158617589,ACVR1_9_CODING
2,158622432,158622708,ACVR1_8_CODING
2,158626879,158627026,ACVR1_7_CODING
2,158630599,158630699,ACVR1_6_CODING
2,158634642,158634854,ACVR1_5_CODING
2,158636848,158637112,ACVR1_4_CODING
2,158655938,158656012,ACVR1_3_CODING
2,158663248,158663508,ACVR1_1_CODING
2,158674896,158675071,ACVR1_2_CODING
2,158675914,158676001,ACVR1_2_CODING
2,158683039,158683158,ACVR1_2_CODING
2,158694752,158694839,ACVR1_1_CODING
2,158716566,158716691,ACVR1_2_CODING
2,158731375,158731623,ACVR1_1_CODING
2,158732046,158732138,ACVR1_1_CODING
2,158732307,158732374,ACVR1_1_CODING
2,173420100,173420447,PDK1_1_CODING
2,173420696,173421074,PDK1_1_CODING
2,173421292,173421355,PDK1_1_CODING
2,173423435,173423577,PDK1_2_CODING
2,173426947,173427019,PDK1_3_CODING
2,173427468,173427528,PDK1_4_CODING
2,173428779,173428858,PDK1_4_CODING
2,173429230,173429415,PDK1_4_CODING
2,173429705,173429801,PDK1_5_CODING
2,173431583,173431661,PDK1_6_CODING
2,173433468,173433545,PDK1_7_CODING
2,173435453,173435552,PDK1_8_CODING
2,173451005,173451116,PDK1_9_CODING
2,173457662,173457776,PDK1_10_CODING
2,173460556,173473397,PDK1_11_CODING
2,173486151,173486230,PDK1_12_CODING
2,173488763,173488880,PDK1_13_CODING
2,173489787,173489823,PDK1_14_CODING
2,178092322,178092681,NFE2L2_2_CODING
2,178095032,178096736,NFE2L2_5_CODING
2,178097004,178098067,NFE2L2_1_CODING
2,178098732,178098999,NFE2L2_2_CODING
2,178128130,178128528,NFE2L2_1_CODING
2,178129259,178129859,NFE2L2_1_CODING
2,178148327,178148532,NFE2L2_2_CODING
2,178152338,178152505,NFE2L2_1_CODING
2,178175691,178175763,NFE2L2_2_CODING
2,178175960,178176005,NFE2L2_1_CODING
2,178187966,178188101,NFE2L2_4_CODING
2,178199120,178199257,NFE2L2_3_CODING
2,178203325,178203427,NFE2L2_2_CODING
2,178257300,178257425,NFE2L2_1_CODING
2,190649106,190649496,PMS1_1_CODING
2,190650071,190650197,PMS1_2_CODING
2,190656425,190656667,PMS1_2_CODING
2,190660494,190660677,PMS1_3_CODING
2,190670377,190671780,PMS1_4_CODING
2,190682742,190682907,PMS1_5_CODING
2,190708689,190708806,PMS1_6_CODING
2,190717380,190717503,PMS1_7_CODING
2,190718664,190718808,PMS1_8_CODING
2,190718964,190719854,PMS1_9_CODING
2,190722127,190722230,PMS1_1_CODING
2,190728468,190728954,PMS1_10_CODING
2,190732524,190732655,PMS1_11_CODING
2,190738221,190738382,PMS1_12_CODING
2,190741997,190742355,PMS1_13_CODING
2,191894301,191894592,STAT4_24_CODING
2,191895697,191895806,STAT4_23_CODING
2,191896175,191896242,STAT4_22_CODING
2,191897683,191897875,STAT4_21_CODING
2,191898215,191898352,STAT4_20_CODING
2,191898636,191898731,STAT4_19_CODING
2,191899273,191899323,STAT4_18_CODING
2,191900889,191901025,STAT4_17_CODING
2,191903924,191904023,STAT4_16_CODING
2,191905790,191905874,STAT4_15_CODING
2,191919215,191919260,STAT4_14_CODING
2,191922743,191922837,STAT4_13_CODING
2,191922927,191922945,STAT4_12_CODING
2,191923435,191923495,STAT4_11_CODING
2,191926454,191926547,STAT4_10_CODING
2,191927487,191927646,STAT4_9_CODING
2,191929532,191929684,STAT4_8_CODING
2,191931155,191931241,STAT4_7_CODING
2,191934418,191934497,STAT4_6_CODING
2,191937823,191937916,STAT4_5_CODING
2,191940952,191941051,STAT4_4_CODING
2,191996216,191996626,STAT4_4_CODING
2,192011338,192011483,STAT4_3_CODING
2,192012801,192012930,STAT4_2_CODING
2,192015672,192015986,STAT4_1_CODING
2,192016059,192016322,STAT4_1_CODING
2,198254507,198257185,SF3B1_25_CODING
2,198257695,198257912,SF3B1_24_CODING
2,198260779,198261052,SF3B1_23_CODING
2,198262708,198262840,SF3B1_22_CODING
2,198263184,198263305,SF3B1_21_CODING
2,198263692,198263752,SF3B1_1_CODING
2,198264778,198264890,SF3B1_20_CODING
2,198264975,198265158,SF3B1_19_CODING
2,198265438,198265660,SF3B1_18_CODING
2,198266123,198266249,SF3B1_17_CODING
2,198266465,198266612,SF3B1_16_CODING
2,198266708,198266854,SF3B1_15_CODING
2,198267279,198267550,SF3B1_14_CODING
2,198267672,198267759,SF3B1_13_CODING
2,198268308,198268488,SF3B1_12_CODING
2,198269799,198269901,SF3B1_11_CODING
2,198269998,198270196,SF3B1_10_CODING
2,198272721,198272843,SF3B1_9_CODING
2,198273092,198273305,SF3B1_8_CODING
2,198274493,198274731,SF3B1_7_CODING
2,198281464,198281635,SF3B1_6_CODING
2,198283232,198283312,SF3B1_5_CODING
2,198283519,198285266,SF3B1_5_CODING
2,198285752,198285857,SF3B1_3_CODING
2,198288531,198288698,SF3B1_2_CODING
2,198299695,198299815,SF3B1_1_CODING
2,202098165,202098345,CASP8_1_CODING
2,202098738,202098835,CASP8_2_CODING
2,202122702,202122755,CASP8_1_CODING
2,202122758,202123105,CASP8_1_CODING
2,202125222,202125336,CASP8_1_CODING
2,202126678,202127020,CASP8_1_CODING
2,202131183,202131514,CASP8_3_CODING
2,202134232,202134328,CASP8_4_CODING
2,202136238,202136344,CASP8_4_CODING
2,202137360,202137499,CASP8_5_CODING
2,202137620,202137665,CASP8_6_CODING
2,202139611,202139676,CASP8_6_CODING
2,202141549,202141691,CASP8_7_CODING
2,202146555,202146638,CASP8_8_CODING
2,202149538,202150040,CASP8_8_CODING
2,202151181,202152434,CASP8_9_CODING
2,204732508,204732774,CTLA4_1_CODING
2,204734954,204735097,CTLA4_1_CODING
2,204735308,204735656,CTLA4_2_CODING
2,204736100,204736210,CTLA4_3_CODING
2,204737430,204738683,CTLA4_4_CODING
2,209100950,209101893,IDH1_10_CODING
2,209103794,209103957,IDH1_9_CODING
2,209104586,209104727,IDH1_8_CODING
2,209106717,209106869,IDH1_7_CODING
2,209108150,209108328,IDH1_6_CODING
2,209110042,209110148,IDH1_5_CODING
2,209113092,209113384,IDH1_4_CODING
2,209116153,209116291,IDH1_3_CODING
2,209118609,209119063,IDH1_2_CODING
2,209119066,209119182,IDH1_1_CODING
2,209119662,209119857,IDH1_1_CODING
2,209120252,209120522,IDH1_1_CODING
2,209130693,209130798,IDH1_1_CODING
2,212240445,212248785,ERBB4_28_CODING
2,212251577,212251875,ERBB4_27_CODING
2,212252669,212252717,ERBB4_26_CODING
